pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
France vs China,France,China,justified,-0.21391369147233036,0.0581376841856445,1.0693909628908857e-05,13,79,2.851709234375695e-05,True
France vs Japan,France,Japan,justified,-0.19908997391933922,0.052930130893703194,8.590438295300155e-06,13,79,2.5319186554568877e-05,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.10385187713927402,0.05357449952951559,0.0025326826808863695,13,79,0.0040522922894181915,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.0847928106866695,0.05759821873898753,0.013692597830024172,13,79,0.020178565223193515,True
China vs Japan,China,Japan,justified,-0.05711996342454638,0.07491271863772529,0.16087596551802558,13,79,0.21450128735736743,False
France vs Indonesia,France,Indonesia,justified,-0.028359661786220014,0.0643484424071741,0.4046268939918679,13,79,0.43575203968355003,False
Australia vs Indonesia,Australia,Indonesia,justified,-0.022836541081522846,0.04808805383164351,0.37031250771555,13,79,0.4232142945320572,False
America vs China,America,China,justified,-0.021319824192440995,0.06222549105012844,0.5145972754639865,13,79,0.5336564338145044,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,0.02028960472607351,0.03926297378764849,0.3311176306169009,13,79,0.403008212281097,False
France vs Canada,France,Canada,justified,0.027300821637714294,0.0537306853569536,0.33896401406731314,13,79,0.403008212281097,False
Venezuela vs Australia,Venezuela,Australia,justified,0.0287603052953879,0.05313139336655441,0.3095960181950634,13,79,0.39403129588462615,False
America vs Indonesia,America,Indonesia,justified,0.03093521344738129,0.06903637548383337,0.39703860606995867,13,79,0.43575203968355003,False
America vs Japan,America,Japan,justified,0.03574290316238072,0.06799316765645222,0.3231706630731199,13,79,0.4021679362687714,False
Canada vs Australia,Canada,Australia,justified,0.06931089701287912,0.017902105033421604,6.4291029492523705e-06,13,79,2.0001653619896265e-05,True
France vs Venezuela,France,Venezuela,justified,0.08184523945981328,0.056317239787340254,0.014664989055699454,13,79,0.021057420182542808,True
America vs France,America,France,justified,0.11252289380018528,0.057375367235065915,0.002335895024600166,13,79,0.0038473565111061554,True
France vs Australia,France,Australia,justified,0.11386790417216638,0.04575517757960959,0.00037998095662065794,13,79,0.000733756330026098,True
America vs Canada,America,Canada,justified,0.11395375595697553,0.06695977887907652,0.0059365210338364295,13,79,0.009234588274856669,True
China vs Australia,China,Australia,justified,0.15413232442441877,0.03462349767802138,1.5298666365657158e-06,13,79,7.139377637306673e-06,True
America vs Venezuela,America,Venezuela,justified,0.16426282145437737,0.06842808053977338,0.0005099022082875319,13,79,0.0009211136665839286,True
China vs Canada,China,Canada,justified,0.16729624499822707,0.04070579581217422,3.503263066941889e-06,13,79,1.5090979365288136e-05,True
Japan vs Canada,Japan,Canada,justified,0.16783997049425547,0.04114314249393526,3.7808706762814636e-06,13,79,1.5123482705125854e-05,True
Japan vs Indonesia,Japan,Indonesia,justified,0.17153159344753066,0.07566318632373803,0.0008020666844450928,13,79,0.0014036166977789122,True
Japan vs Venezuela,Japan,Venezuela,justified,0.1893887372735219,0.0734448705547443,0.0002825530683220958,13,79,0.0005651061366441916,True
