pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-0.8263650535104365,0.23868082334737464,1.9414676094178514e-05,13,79,7.259724466683724e-05,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.7164892274954598,0.16773459765977633,2.353097803203652e-06,13,79,1.4641497442156056e-05,True
China vs Indonesia,China,Indonesia,justified,-0.654218185617974,0.2510868325197519,0.0002588346025299664,13,79,0.0006302059887686139,True
China vs Australia,China,Australia,justified,-0.5806862440492426,0.16774850311065295,1.9445690535759972e-05,13,79,7.259724466683724e-05,True
America vs France,America,France,justified,-0.457703736177458,0.18448864284064487,0.00038981357615725534,13,79,0.000873182410592252,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.4513221007904836,0.15045377777561023,7.48704058733044e-05,13,79,0.00023293015160583594,True
Japan vs Canada,Japan,Canada,justified,-0.3840573388441797,0.24021937936691481,0.008633871529684294,13,79,0.014220494284185895,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.287631648173044,0.16811764592624134,0.005744381745330017,13,79,0.009748041749650938,True
America vs Canada,America,Canada,justified,-0.2412145069148733,0.21091642306718575,0.04467191917930248,13,79,0.06101530424490095,False
Australia vs Indonesia,Australia,Indonesia,justified,-0.14269975457517875,0.1269627804742729,0.047883433096065964,13,79,0.06384457746142129,False
America vs Japan,America,Japan,justified,-0.12650239340715352,0.21742407707398784,0.27638017328930115,13,79,0.31586305518777275,False
China vs Japan,China,Japan,justified,-0.07028388266107101,0.17491256448783207,0.4462243453566146,13,79,0.4805492949994311,False
France vs Indonesia,France,Indonesia,justified,-0.07002633058503543,0.16608436734698834,0.42470583880650514,13,79,0.46634366614047623,False
Venezuela vs Australia,Venezuela,Australia,justified,-0.03663003987090274,0.12789049856754306,0.5848716474270493,13,79,0.6065335602947178,False
Japan vs Indonesia,Japan,Indonesia,justified,-0.024439094444880124,0.21977959404852068,0.8311314433357827,13,79,0.8311314433357827,False
America vs China,America,China,justified,0.11760246307476538,0.12845326342948563,0.0979565755355146,13,79,0.11925148326062646,False
China vs Venezuela,China,Venezuela,justified,0.16699575198875677,0.2521974526967174,0.2187353042229516,13,79,0.25519118826011017,False
Japan vs Australia,Japan,Australia,justified,0.23184237371270472,0.21419542349522777,0.05538899692999456,13,79,0.07213450762976037,False
America vs Australia,America,Australia,justified,0.2460508130545363,0.17545354911708688,0.01764650328225747,13,79,0.026005373258063635,True
America vs Indonesia,America,Indonesia,justified,0.27790175963043073,0.2179654429308956,0.027968585721623803,13,79,0.039156020010273324,True
France vs Japan,France,Japan,justified,0.27938986632413476,0.11391660371142354,0.00042835945787437775,13,79,0.0008847929302837112,True
France vs Canada,France,Canada,justified,0.3009958664439755,0.20391115955871575,0.013496161529165973,13,79,0.02069435959475,True
France vs Venezuela,France,Venezuela,justified,0.3523924199816508,0.14425066619588975,0.00044239646514185565,13,79,0.0008847929302837112,True
France vs China,France,China,justified,0.35898866919943917,0.1463608278465451,0.0004280993671939801,13,79,0.0008847929302837112,True
Japan vs Venezuela,Japan,Venezuela,justified,0.4562442570297055,0.15959276107069628,0.0001155394711590649,13,79,0.00030810525642417305,True
France vs Australia,France,Australia,justified,0.5892284844043382,0.11312268043877331,2.862264483991976e-07,13,79,2.2898115871935808e-06,True
Canada vs Australia,Canada,Australia,justified,0.6494534335375486,0.11915774795513495,1.74656791074005e-07,13,79,1.6301300500240467e-06,True
America vs Venezuela,America,Venezuela,justified,0.692479393714459,0.24454998383754084,0.0001257679410440813,13,79,0.00032013657720311603,True
America vs France,America,France,wrong,-0.7813215083852002,0.16392655385119292,7.434385892270211e-07,13,79,5.204070124589147e-06,True
America vs China,America,China,wrong,-0.4851763020610717,0.11722349920363614,3.259138723298579e-06,13,79,1.8251176850472043e-05,True
Australia vs Indonesia,Australia,Indonesia,wrong,-0.35825892812282445,0.10707224604795977,2.697454270159463e-05,13,79,9.441089945558121e-05,True
Canada vs Indonesia,Canada,Indonesia,wrong,-0.3036000426763143,0.08670098232537413,1.7390538175190977e-05,13,79,7.259724466683724e-05,True
Japan vs Canada,Japan,Canada,wrong,-0.2979767659624472,0.11970462966308741,0.0003791851064943536,13,79,0.000873182410592252,True
Japan vs Indonesia,Japan,Indonesia,wrong,-0.1401385206920214,0.09516819392001558,0.013673059017959824,13,79,0.02069435959475,True
